name,RA_ICRS,DE_ICRS,r50,r50_arcmin,rmax_arcmin,diamMAX_arcmin,N,pmRA,e_pmRA,pmDE,e_pmDE,Vr,e_Vr,Nvr,Plx,e_Plx,sigPM,flagdispPM,age,e_age,dist_iso,e_dist_iso,FeH,e_FeH,Av,e_Av,AG,e_AG,dist_PLX,e_dist_PLX,Diam_pc,DiamMax_pc,delta_dist,likelihood,BIC,prior_FEH,prior_AV,REF
Ruprecht_148,71.6413,44.7173,0.041,2.481,8.508,17.015,45,-0.155,0.156,-1.082,0.099,,,0,0.252,0.048,0.185,1,7.903,0.439,2804,284,0.188,0.221,2.048,0.161,1.875,0.216,3848,323,6,20,-1044,-526.413,1068.053,1,1,1
Ruprecht_151,115.3054,-16.2776,0.109,6.517,12.325,24.65,41,-4.303,0.216,3.255,0.256,,,0,0.861,0.055,0.335,1,8.793,0.112,1112,68,0.048,0.168,0.542,0.073,0.575,0.348,1152,18,5,9,-40,-601.097,1217.047,1,1,1
Ruprecht_16,110.7992,-19.4653,0.077,4.612,14.133,28.265,62,-2.164,0.101,2.491,0.091,,,0,0.297,0.053,0.136,1,8.379,0.292,2524,93,-0.09,0.102,1.015,0.092,0.999,0.281,3288,189,9,28,-764,-616.88,1250.268,1,1,1
Ruprecht_161,152.3985,-61.2641,0.305,18.308,59.223,118.447,83,-10.377,0.21,3.71,0.229,22.843,8.047,3,1.089,0.04,0.311,1,8.55,0.107,891,13,0.069,0.064,0.238,0.102,0.329,0.268,921,11,10,32,-30,-280.795,579.265,1,1,1
Ruprecht_164,172.6471,-60.7552,0.041,2.452,12.24,24.48,159,-6.833,0.123,1.315,0.1,,,0,0.192,0.041,0.158,1,9.099,0.043,3912,338,0.099,0.09,1.326,0.098,1.123,0.463,5145,484,8,37,-1233,-512.893,1046.062,1,1,1
Ruprecht_167,215.1478,-58.8647,0.145,8.71,26.166,52.333,89,-8.186,0.135,-4.837,0.133,-28.847,0.431,6,0.609,0.05,0.19,1,8.531,0.237,1472,92,0.192,0.116,1.635,0.162,1.549,0.514,1630,41,9,25,-158,-618.531,1255.017,1,1,1
Ruprecht_170,276.3238,-9.9819,0.078,4.651,16.907,33.814,96,0.439,0.161,-0.131,0.193,,,0,0.456,0.061,0.251,1,7.139,0.377,2050,183,0.085,0.067,2.528,0.116,2.52,0.507,2160,77,6,22,-110,-457.678,933.613,1,1,1
Ruprecht_171,278.0133,-16.0631,0.112,6.739,23.044,46.087,739,7.684,0.231,1.091,0.215,5.884,0.574,20,0.621,0.071,0.315,1,9.471,0.021,1512,15,0.048,0.057,0.925,0.059,0.993,0.356,1612,46,7,22,-100,-368.537,763.495,1,1,1
Ruprecht_172,302.8894,35.6086,0.038,2.271,13.875,27.75,96,-2.051,0.093,-3.663,0.102,11.451,0.567,3,0.257,0.045,0.138,1,9.07,0.049,3160,329,-0.115,0.112,1.902,0.096,1.281,0.418,3861,205,6,32,-701,-582.669,1183.594,1,1,1
Ruprecht_174,310.8584,37.0229,0.061,3.643,18.702,37.404,94,-3.152,0.13,-4.672,0.121,,,0,0.405,0.05,0.177,1,8.509,0.244,2069,142,-0.031,0.123,1.962,0.102,1.577,0.446,2514,81,6,28,-445,-579.547,1177.267,1,1,1
Ruprecht_176,243.6792,-51.333,0.033,1.986,6.161,12.322,130,-2.673,0.179,-2.99,0.107,-52.246,0.226,2,0.338,0.071,0.208,1,8.115,0.226,2220,99,0.179,0.105,1.865,0.026,1.703,0.5,2986,158,4,11,-766,-581.473,1182.417,1,1,1
Ruprecht_18,111.1516,-26.2234,0.081,4.879,13.792,27.585,229,-0.493,0.099,1.107,0.122,31.487,0.258,3,0.369,0.048,0.158,1,8.114,0.427,2259,130,0.123,0.155,1.953,0.152,1.651,0.52,2746,106,8,23,-487,-629.182,1280.099,1,1,1
Ruprecht_19,111.4636,-21.8378,0.128,7.659,29.042,58.083,51,-2.606,0.084,3.82,0.092,,,0,0.687,0.046,0.125,1,7.852,0.06,1357,26,-0.088,0.049,0.406,0.035,0.364,0.231,1473,30,7,25,-116,-429.936,875.6,1,1,1
Ruprecht_23,112.6693,-23.3874,0.089,5.358,23.245,46.491,127,-2.081,0.106,1.553,0.108,54.405,1.092,4,0.34,0.051,0.151,1,8.955,0.15,1887,244,0.245,0.109,1.175,0.281,1.58,0.607,2932,150,10,40,-1045,-645.73,1310.836,1,1,1
Ruprecht_24,112.9978,-12.7917,0.058,3.461,12.785,25.57,14,-0.786,0.043,0.46,0.034,,,0,0.485,0.033,0.055,1,8.164,0.125,1834,61,-0.072,0.103,0.769,0.102,0.704,0.214,2072,59,5,16,-238,-706.496,1423.548,1,1,1
Ruprecht_25,114.1831,-23.3834,0.021,1.243,4.18,8.361,33,-1.13,0.156,1.994,0.227,,,0,0.119,0.071,0.275,1,8.86,0.925,6122,436,-0.241,0.163,1.837,0.251,1.616,0.573,8106,2796,6,20,-1984,-422.704,859.393,1,1,1
Ruprecht_26,114.2576,-15.5791,0.186,11.146,45.296,90.592,81,-3.207,0.122,0.056,0.115,,,0,0.92,0.048,0.168,1,7.651,0.18,1030,21,-0.1,0.031,0.479,0.081,0.407,0.254,1083,16,8,29,-53,-432.253,882.083,1,1,1
Ruprecht_27,114.4347,-26.5167,0.084,5.064,20.226,40.452,128,-1.243,0.081,0.421,0.102,,,0,0.471,0.04,0.13,1,8.757,0.07,1736,65,-0.007,0.068,1.122,0.065,1.071,0.353,2133,55,7,26,-397,-553.519,1126.447,1,1,1
Ruprecht_28,114.9007,-30.9316,0.046,2.788,9.662,19.324,133,-2.564,0.122,3.888,0.156,89.241,0.345,2,0.197,0.055,0.198,1,9.222,0.249,3707,231,-0.223,0.151,1.414,0.386,1.142,0.567,5044,585,9,29,-1337,-357.975,735.511,1,1,1
Ruprecht_29,115.2923,-24.3806,0.06,3.608,12.079,24.159,37,-2.143,0.054,1.631,0.084,,,0,0.449,0.045,0.1,1,7.759,0.283,2075,113,-0.027,0.115,1.04,0.033,0.745,0.223,2271,75,5,16,-196,-605.773,1225.991,1,1,1
Ruprecht_33,116.4612,-21.91,0.084,5.054,17.581,35.162,60,-1.388,0.069,0.067,0.081,,,0,0.411,0.057,0.106,1,8.456,0.335,1957,141,-0.078,0.118,1.129,0.09,0.972,0.398,2400,73,8,25,-443,-594.819,1206.016,1,1,1
Ruprecht_34,116.4724,-20.3883,0.071,4.242,18.467,36.935,64,-2.145,0.107,1.05,0.135,46.496,0.431,3,0.391,0.106,0.172,1,8.611,0.203,2518,170,-0.1,0.096,0.977,0.23,0.746,0.341,2804,754,7,31,-286,-487.762,992.16,1,1,1
Ruprecht_35,116.5452,-31.2739,0.041,2.473,11.048,22.096,50,-2.256,0.073,3.133,0.071,,,0,0.244,0.033,0.102,1,8.186,0.52,3024,352,-0.136,0.124,1.774,0.174,1.339,0.361,4119,241,6,27,-1095,-623.053,1261.755,1,1,1
Ruprecht_36,117.0951,-26.2808,0.043,2.603,9.611,19.221,71,-2.779,0.173,0.9,0.143,,,0,0.348,0.059,0.224,1,8.015,0.246,2485,113,-0.13,0.099,0.859,0.081,0.588,0.327,2940,137,5,17,-455,-449.414,915.879,1,1,1
Ruprecht_37,117.4546,-17.2542,0.027,1.622,5.081,10.162,83,-1.706,0.129,2.42,0.124,,,0,0.208,0.089,0.179,1,9.485,0.067,4809,377,-0.136,0.057,0.41,0.066,0.563,0.565,5130,726,5,16,-321,-272.681,563.038,1,1,1
Ruprecht_4,102.2428,-10.529,0.035,2.121,6.48,12.96,63,-0.205,0.104,0.126,0.118,,,0,0.209,0.056,0.157,1,8.808,0.062,3598,168,-0.1,0.084,1.673,0.06,1.104,0.443,4681,547,6,18,-1083,-497.034,1010.64,1,1,1
Ruprecht_41,118.4374,-26.975,0.069,4.156,13.871,27.742,70,-2.581,0.098,3.535,0.131,78.563,0.361,3,0.204,0.054,0.164,1,8.593,0.161,3410,267,-0.109,0.107,1.229,0.169,1.098,0.276,5137,441,13,42,-1727,-590.348,1197.689,1,1,1
Ruprecht_42,119.3989,-25.9188,0.031,1.874,7.734,15.468,68,-1.915,0.156,2.199,0.16,,,0,0.118,0.075,0.224,1,8.641,0.693,4924,714,-0.262,0.13,1.395,0.198,1.144,0.464,8291,2565,10,38,-3367,-545.12,1107.118,1,1,1
Ruprecht_44,119.7133,-28.5685,0.048,2.87,8.262,16.524,34,-2.378,0.086,2.938,0.07,,,0,0.156,0.044,0.111,1,7.089,0.099,4504,378,-0.115,0.09,1.957,0.044,1.373,0.526,6434,787,11,31,-1930,-519.228,1052.562,1,1,1
Ruprecht_45,119.8903,-16.2846,0.074,4.425,17.936,35.872,128,-2.696,0.101,2.831,0.092,97.63,0.361,4,0.195,0.06,0.137,1,9.557,0.078,4228,161,-0.307,0.131,0.32,0.094,0.707,0.47,5202,622,14,55,-974,-245.865,511.137,1,1,1
Ruprecht_47,120.5647,-31.0711,0.043,2.579,7.494,14.988,65,-2.507,0.092,2.73,0.083,,,0,0.241,0.047,0.124,1,8.144,0.198,3431,201,-0.123,0.101,1.086,0.068,0.784,0.303,4269,234,7,19,-838,-571.525,1159.748,1,1,1
Ruprecht_48,120.682,-32.0461,0.023,1.362,5.908,11.816,77,-2.534,0.093,2.819,0.108,,,0,0.242,0.041,0.143,1,7.565,0.465,3315,245,-0.093,0.099,1.515,0.114,1.024,0.342,4253,280,4,15,-938,-590.457,1198.29,1,1,1
Ruprecht_50,120.8686,-30.8757,0.037,2.192,5.466,10.931,48,-1.723,0.107,2.363,0.108,,,0,0.413,0.04,0.153,1,8.715,0.056,2064,115,-0.034,0.142,0.76,0.085,0.754,0.293,2417,84,4,8,-353,-498.467,1012.418,1,1,1
Ruprecht_54,122.8504,-31.9417,0.035,2.108,12.346,24.692,91,-2.667,0.094,3.114,0.087,54.434,0.411,2,0.196,0.058,0.128,1,8.462,0.17,3658,299,-0.163,0.134,1.301,0.149,1.023,0.293,5170,519,7,38,-1512,-488.221,994.486,1,1,1
Ruprecht_55,123.1133,-32.5815,0.064,3.87,5.58,11.159,414,-2.316,0.394,2.921,0.436,64.253,1.769,2,0.187,0.174,0.588,1,7.328,0.148,4238,286,-0.226,0.037,1.639,0.056,-99,-99,5080,37392,12,17,-842,-205.847,435.797,1,1,5
Ruprecht_58,123.7141,-31.9379,0.043,2.601,9.358,18.715,146,-2.69,0.139,1.374,0.149,,,0,0.267,0.056,0.203,1,8.38,0.161,2981,162,-0.123,0.105,1.211,0.073,0.884,0.335,3755,199,6,21,-774,-512.057,1044.048,1,1,1
Ruprecht_60,126.0993,-47.199,0.036,2.177,15.627,31.254,135,-3.779,0.123,5.386,0.118,,,0,0.185,0.054,0.17,1,8.929,0.05,3959,310,-0.125,0.126,1.558,0.103,1.315,0.565,5370,481,7,49,-1411,-443.173,905.968,1,1,1
Ruprecht_61,126.3238,-34.1403,0.029,1.758,3.353,6.706,34,-2.524,0.173,3.845,0.241,,,0,0.27,0.083,0.297,1,9.076,0.199,2974,477,-0.132,0.102,1.112,0.326,1.171,0.418,3683,215,4,8,-709,-417.873,849.851,1,1,1
Ruprecht_63,128.1839,-48.306,0.059,3.547,13.874,27.748,107,-2.529,0.125,3.227,0.11,,,0,0.227,0.054,0.166,1,8.55,0.187,3314,181,-0.167,0.071,1.747,0.158,1.244,0.431,4637,322,10,38,-1323,-504.613,1027.917,1,1,1
Ruprecht_65,129.8512,-44.019,0.09,5.418,21.784,43.569,40,-4.755,0.105,4.242,0.092,,,0,0.406,0.038,0.14,1,7.656,0.356,2021,199,0.089,0.116,1.681,0.148,1.77,0.574,2428,71,8,31,-406,-532.446,1079.648,1,1,1
Ruprecht_66,130.1499,-38.0742,0.038,2.289,16.109,32.217,141,-3.13,0.099,3.075,0.099,44.424,0.446,3,0.223,0.051,0.14,1,9.083,0.07,4134,375,-0.1,0.109,1.912,0.126,1.216,0.327,4513,359,7,43,-379,-451.231,922.257,1,1,1
Ruprecht_67,130.4551,-43.3609,0.058,3.492,12.623,25.245,60,-4.445,0.165,3.644,0.172,,,0,0.623,0.048,0.239,1,7.845,0.371,1459,59,0.008,0.082,1.795,0.119,1.382,0.462,1603,27,4,12,-144,-564.961,1146.3,1,1,1
Ruprecht_68,131.1525,-35.9016,0.074,4.411,20.263,40.527,352,-2.617,0.125,5.598,0.181,51.023,0.966,7,0.301,0.067,0.22,1,9.363,0.122,2541,218,0.13,0.059,1.019,0.117,1.253,0.448,3318,203,9,40,-777,-382.237,787.928,1,1,1
Ruprecht_71,132.316,-46.8646,0.058,3.474,11.957,23.915,49,-5.194,0.103,4.644,0.105,,,0,0.488,0.036,0.147,1,7.246,0.166,1815,84,0.172,0.171,1.123,0.064,1.117,0.429,2056,47,5,15,-241,-610.471,1236.51,1,1,1
Ruprecht_75,140.4861,-56.3171,0.019,1.153,3.921,7.841,55,-6.125,0.125,4.968,0.137,-2.056,2.673,3,0.201,0.046,0.186,1,9.151,0.03,3702,204,-0.165,0.114,1.195,0.157,1.003,0.664,4960,349,4,12,-1258,-519.142,1054.314,1,1,1
Ruprecht_76,141.077,-51.6514,0.052,3.128,7.776,15.551,42,-6.576,0.073,3.585,0.097,,,0,0.467,0.03,0.121,1,8.194,0.242,1915,105,0.223,0.131,1.503,0.084,1.395,0.275,2147,57,4,10,-232,-643.882,1302.714,1,1,1
Ruprecht_79,145.2587,-53.8473,0.045,2.715,9.561,19.122,178,-4.633,0.119,2.982,0.104,29.715,0.325,4,0.224,0.05,0.158,1,7.585,0.543,3565,427,0.107,0.179,2.367,0.093,2.002,0.55,4531,319,8,26,-966,-497.214,1015.156,0,1,1
Ruprecht_8,105.4207,-13.5198,0.146,8.737,21.6,43.2,64,-1.016,0.133,-1.431,0.097,,,0,0.453,0.055,0.165,1,8.589,0.458,1833,110,-0.086,0.069,1.354,0.211,1.101,0.347,2243,86,12,29,-410,-557.148,1130.932,1,1,1
Ruprecht_82,146.4166,-54.0029,0.059,3.518,9.766,19.532,109,-6.438,0.109,4.347,0.123,2.157,0.449,2,0.432,0.04,0.164,1,8.609,0.238,1866,90,0.067,0.11,1.131,0.132,1.057,0.406,2324,64,5,14,-458,-601.251,1221.267,1,1,1
Ruprecht_83,147.3101,-54.6091,0.03,1.799,5.889,11.777,103,-4.633,0.13,2.923,0.12,24.615,0.28,2,0.219,0.053,0.177,1,8.185,0.497,3110,305,0.151,0.165,2.579,0.209,1.649,1.135,4600,458,5,16,-1490,-385.838,790.214,1,1,1
Ruprecht_84,147.2814,-65.2611,0.047,2.849,8.023,16.046,75,-6.957,0.109,4.005,0.145,,,0,0.492,0.056,0.181,1,8.316,0.238,1829,94,0.151,0.136,0.723,0.135,0.673,0.271,2037,34,4,10,-208,-435.943,889.156,1,1,1
Ruprecht_85,150.3528,-55.1111,0.031,1.837,6.207,12.413,138,-4.426,0.145,3.24,0.119,31.488,0.708,7,0.172,0.063,0.188,1,8.348,0.591,4326,755,0.01,0.17,3.081,0.102,1.274,0.744,5905,884,7,22,-1579,-303.753,627.216,1,1,1
Ruprecht_91,161.9252,-57.4869,0.199,11.956,34.242,68.484,214,-11.188,0.226,2.446,0.206,0.878,0.383,5,0.925,0.049,0.306,1,8.05,0.104,996,26,0.061,0.088,0.309,0.044,0.389,0.269,1079,13,8,22,-83,-371.432,764.329,1,1,1
Ruprecht_93,166.0412,-61.3749,0.063,3.794,7.986,15.973,97,-6.42,0.1,3.112,0.081,-24.55,0.434,2,0.437,0.03,0.129,1,8.448,0.077,2004,61,0.028,0.083,0.903,0.053,0.874,0.298,2291,61,6,11,-287,-593.4,1205.099,1,1,1
Ruprecht_94,172.8668,-63.4584,0.197,11.839,36.805,73.61,71,-6.364,0.115,0.772,0.084,,,0,0.37,0.032,0.143,1,7.151,0.151,2332,159,0.115,0.164,1.194,0.077,1.103,0.247,2709,80,19,59,-377,-644.011,1305.072,1,1,1
Ruprecht_96,177.666,-62.1385,0.044,2.635,9.065,18.129,116,-5.48,0.101,0.823,0.088,,,0,0.282,0.052,0.134,1,7.866,0.455,2789,139,0.037,0.06,1.647,0.161,1.335,0.315,3707,210,6,20,-918,-512.168,1043.351,1,1,1
Ruprecht_97,179.3696,-62.7071,0.027,1.6,10.494,20.988,47,-6.491,0.065,0.43,0.07,,,0,0.199,0.036,0.095,1,8.232,0.63,3213,535,0.011,0.066,1.708,0.158,1.665,0.391,5035,396,5,31,-1822,-638.642,1292.684,1,1,1
Ruprecht_98,179.8497,-64.5094,0.633,37.957,140.131,280.262,111,-4.098,0.459,-8.645,0.292,-4.3,1.348,9,2.055,0.073,0.544,1,8.669,0.051,482,1,-0.049,0.096,0.698,0.102,0.591,0.362,489,1,11,40,-7,-587.117,1193.072,1,1,1
SAI_108,144.7363,-52.9493,0.044,2.628,9.671,19.342,50,-4.903,0.224,3.656,0.124,,,0,0.258,0.065,0.256,1,7.645,0.537,3233,365,0.127,0.307,1.928,0.123,1.511,0.254,3879,209,6,22,-646,-542.816,1101.281,0,1,1
SAI_109,145.8943,-50.802,0.038,2.251,8.62,17.24,86,-4.431,0.18,3.78,0.214,,,0,0.072,0.083,0.28,1,8.963,0.081,7547,685,-0.173,0.149,2.281,0.125,1.232,0.476,10560,2005,14,53,-3013,-453.284,924.385,1,1,1
SAI_116,177.347,-62.2219,0.043,2.593,9.722,19.444,168,-7.751,0.134,1.352,0.099,-15.591,0.514,3,0.208,0.064,0.166,1,8.713,0.309,3227,414,0.285,0.147,2.456,0.564,1.47,0.619,4862,435,8,28,-1635,-453.266,927.028,1,1,1
SAI_118,205.8016,-63.1439,0.068,4.066,15.357,30.714,122,-4.414,0.159,-2.33,0.104,,,0,0.519,0.038,0.19,1,7.392,0.176,1708,68,0.052,0.11,1.112,0.039,1.038,0.345,1944,47,5,18,-236,-598.505,1216.226,1,1,1
SAI_132,299.2503,31.6075,0.069,4.112,15.325,30.649,175,-2.393,0.099,-4.131,0.124,-30.892,0.686,4,0.278,0.055,0.159,1,8.856,0.051,3644,369,0.062,0.099,2.633,0.055,2.017,0.502,3604,217,9,33,39,-405.431,831.521,1,1,1
SAI_14,21.517,62.6288,0.029,1.716,7.376,14.752,45,-1.906,0.112,-1.042,0.133,,,0,0.214,0.067,0.174,1,8.819,0.053,4951,385,-0.012,0.063,3.196,0.059,2.135,0.412,4346,409,5,19,604,-331.917,679.061,1,1,1
SAI_149,354.4943,60.5625,0.044,2.668,12.67,25.339,32,-3.903,0.224,-1.593,0.156,-67.324,0.966,2,0.306,0.051,0.273,1,8.472,0.434,2546,168,0.143,0.066,3.222,0.099,2.319,0.363,3284,147,6,25,-738,-212.828,439.519,1,1,1
SAI_17,35.2113,59.1876,0.021,1.286,3.582,7.163,34,-0.13,0.204,-0.683,0.15,,,0,0.121,0.093,0.253,1,8.912,0.123,5452,1149,-0.365,0.27,3.148,0.126,1.933,0.498,6778,1633,6,15,-1326,-329.936,673.977,1,1,1
SAI_24,44.7843,60.5617,0.087,5.201,12.149,24.297,111,-0.227,0.185,0.102,0.175,,,0,0.444,0.048,0.255,1,7.118,0.039,1928,137,0.157,0.126,1.975,0.048,1.855,0.506,2240,64,7,16,-312,-638.577,1295.992,1,1,1
SAI_25,45.1079,57.3346,0.092,5.506,14.333,28.666,38,0.441,0.351,-1.075,0.316,,,0,0.322,0.105,0.472,1,8.457,0.569,1497,1782,0.27,0.252,3.311,0.497,2.026,0.466,2688,1142,9,23,-1191,-385.158,784.866,0,1,1
SAI_4,5.8929,62.7111,0.039,2.361,8.175,16.35,51,-3.098,0.108,-0.52,0.115,,,0,0.317,0.048,0.158,1,7.636,0.294,2498,184,-0.071,0.094,1.769,0.116,1.632,0.509,3180,160,5,16,-682,-472.402,960.531,1,1,1
SAI_43,77.0723,49.8645,0.035,2.129,4.079,8.157,135,0.611,0.39,-0.555,0.389,,,0,0.109,0.28,0.551,1,8.41,0.124,4451,131,-0.198,0.084,1.538,0.075,-99,-99,5860,701,8,14,-1409,-194.481,408.583,1,1,5
SAI_47,81.0011,42.3132,0.022,1.301,4.351,8.702,18,0.111,0.128,-0.311,0.113,,,0,0.187,0.042,0.171,1,7.769,0.406,3450,300,-0.198,0.12,2.018,0.075,1.567,0.43,5329,861,5,14,-1879,-588.632,1188.825,1,1,1
SAI_72,103.9873,0.222,0.04,2.414,6.32,12.64,10,-0.327,0.072,0.064,0.073,,,0,0.22,0.059,0.102,1,8.88,0.077,2385,126,-0.209,0.081,1.469,0.09,1.204,0.542,4140,352,6,16,-1755,-538.375,1085.961,1,1,1
SAI_81,118.0281,-28.1274,0.054,3.231,13.502,27.004,77,-2.001,0.064,2.948,0.07,53.251,0.448,3,0.214,0.035,0.095,1,8.366,0.586,3608,912,-0.066,0.177,1.807,0.25,1.586,0.398,4755,335,9,38,-1147,-598.804,1214.983,1,1,1
SAI_86,122.0539,-36.6087,0.038,2.28,11.575,23.151,90,-3.126,0.124,2.946,0.148,,,0,0.214,0.056,0.193,1,8.846,0.131,3281,167,-0.113,0.131,1.987,0.123,1.145,0.431,4557,329,7,31,-1276,-428.33,874.66,1,1,1
SAI_91,129.2341,-50.0451,0.046,2.737,9.18,18.359,69,-4.099,0.127,4.189,0.112,,,0,0.241,0.039,0.17,1,8.655,0.573,3059,323,-0.1,0.088,1.631,0.245,1.339,0.422,3986,273,7,22,-927,-426.135,869.206,1,1,1
SAI_94,131.1481,-46.2972,0.047,2.844,9.19,18.38,65,-4.256,0.141,4.483,0.14,,,0,0.209,0.063,0.198,1,9.023,0.054,4245,416,-0.146,0.115,2.094,0.124,1.325,0.353,4912,565,9,27,-667,-418.192,853.081,1,1,1
Sigma_Ori,84.686,-2.5959,0.054,3.245,7.496,14.992,45,1.336,0.388,-0.633,0.372,,,0,2.479,0.157,0.537,1,6.997,0.114,303,26,-0.092,0.051,0.166,0.04,-99,-99,407,26,1,2,-104,-180.287,375.801,1,1,5
Skiff_J0058+68.4,14.6313,68.463,0.129,7.736,43.264,86.528,375,-2.075,0.094,0.375,0.097,-23.359,1.081,14,0.319,0.047,0.135,1,9.019,0.047,2237,82,-0.214,0.068,2.683,0.036,1.787,0.492,3131,158,15,79,-894,-352.266,728.241,1,1,1
Skiff_J0458+43.0,74.5683,43.0395,0.055,3.279,8.258,16.516,25,0.544,0.133,-1.107,0.099,,,0,0.342,0.08,0.165,1,8.755,0.371,2378,129,-0.183,0.11,1.387,0.095,1.37,0.475,2621,103,6,13,-243,-472.785,958.446,1,1,1
Skiff_J0507+30.8,76.7825,30.8428,0.073,4.373,12.556,25.112,100,0.803,0.249,-0.692,0.096,-6.624,0.825,4,0.182,0.091,0.267,1,9.142,0.069,5372,435,-0.432,0.211,1.698,0.136,0.993,0.28,5834,1432,15,43,-462,-391.49,801.401,1,1,1
Skiff_J0614+12.9,93.6872,12.8675,0.029,1.767,5.363,10.725,57,0.914,0.189,-1.965,0.118,45.309,1.793,3,0.256,0.077,0.223,1,8.534,0.055,2951,130,-0.193,0.103,1.928,0.059,1.562,0.411,4021,364,5,13,-1070,-363.013,742.198,1,1,1
Skiff_J0619+18.5,94.8784,18.5516,0.172,10.321,39.088,78.175,26,-0.532,0.113,-1.284,0.116,,,0,0.643,0.052,0.162,1,8.131,0.243,1489,117,-0.082,0.142,1.12,0.067,0.894,0.282,1552,37,10,36,-63,-535.68,1084.392,1,1,1
Skiff_J1942+38.6,295.6131,38.6416,0.042,2.503,16.888,33.776,66,-3.129,0.078,-5.9,0.119,-18.329,0.702,8,0.38,0.035,0.143,1,9.185,0.038,2436,90,0.078,0.133,0.484,0.076,0.647,0.489,2687,89,4,27,-251,-498.959,1014.677,1,1,1
Skiff_J2330+60.2,352.5472,60.2545,0.019,1.139,5.771,11.542,33,-3.539,0.16,-1.863,0.108,,,0,0.26,0.104,0.193,1,6.801,0.71,2686,461,-0.308,0.133,3.542,0.096,1.485,0.702,3594,250,3,13,-908,-258.884,531.754,1,1,1
Stephenson_1,283.5276,36.9264,0.239,14.332,46.355,92.71,97,1.168,0.265,-3.011,0.231,-18.895,2.635,15,2.772,0.065,0.351,1,7.632,0.047,355,2,0.055,0.082,0.225,0.068,0.519,0.544,359,1,3,10,-4,-181.709,381.717,1,1,1
Stock_1,294.1762,25.2618,0.721,43.288,214.194,428.389,183,6.016,0.337,0.315,0.457,-19.227,1.488,27,2.443,0.085,0.568,1,8.716,0.051,402,6,0.286,0.062,0.268,0.083,0.592,0.341,408,15,11,51,-6,-502.19,1025.218,1,1,1
Stock_10,84.8171,37.8627,0.516,30.946,82.699,165.399,144,-3.148,0.33,-0.481,0.277,-12.592,2.895,15,2.752,0.099,0.431,1,8.367,0.154,359,1,-0.004,0.056,0.467,0.093,0.436,0.247,362,1,7,18,-3,-239.389,498.658,1,1,1
Stock_12,353.9983,52.6982,0.328,19.672,81.24,162.479,109,8.541,0.229,-1.863,0.184,-3.469,2.427,16,2.255,0.065,0.294,1,8.245,0.101,436,2,0.002,0.057,0.417,0.054,0.392,0.308,442,2,6,21,-6,-457.022,932.81,1,1,1
Stock_14,175.9308,-62.5274,0.069,4.153,12.046,24.092,46,-6.383,0.062,0.708,0.061,,,0,0.386,0.032,0.087,1,7.151,0.037,2286,162,0.116,0.106,0.942,0.033,0.837,0.272,2600,81,7,19,-314,-625.372,1266.059,1,1,1
Stock_17,355.9636,62.1634,0.016,0.972,3.506,7.012,13,-3.676,0.068,-1.501,0.06,,,0,0.298,0.039,0.091,1,6.897,0.302,2802,324,-0.004,0.13,2.232,0.068,1.719,0.194,3235,157,2,7,-433,-661.718,1333.696,1,1,1
Stock_2,33.8418,59.5363,0.848,50.865,227.731,455.462,1190,15.849,0.69,-13.695,0.642,8.76,1.464,188,2.641,0.082,0.942,1,8.905,0.068,374,1,0.029,0.055,0.791,0.064,0.752,0.388,378,1,12,51,-4,-569.411,1167.148,1,1,1
Stock_20,6.3082,62.6187,0.041,2.446,8.007,16.014,50,-3.232,0.074,-1.124,0.082,,,0,0.345,0.032,0.11,1,7.124,0.073,2566,230,-0.1,0.117,1.483,0.033,1.189,0.287,2920,99,5,14,-354,-629.302,1274.252,1,1,1
Stock_21,7.5817,57.9303,0.048,2.894,6.798,13.597,62,-2.164,0.079,-1.784,0.09,,,0,0.509,0.039,0.12,1,8.639,0.168,1710,55,-0.053,0.157,1.473,0.127,1.319,0.405,1959,56,4,8,-249,-545.266,1107.04,1,1,1
Stock_23,49.001,60.4828,0.694,41.635,102.019,204.039,89,-4.257,0.221,-0.871,0.239,-17.241,5.007,8,1.609,0.062,0.325,1,8.363,0.313,604,16,0.054,0.116,0.825,0.085,0.82,0.293,619,4,16,37,-15,-519.61,1057.174,1,1,1
Stock_24,9.9522,61.9664,0.041,2.447,8.7,17.4,93,-1.398,0.103,0.043,0.158,,,0,0.318,0.036,0.189,1,8.122,0.398,2601,133,0,0.087,1.792,0.146,1.673,0.379,3065,135,5,16,-464,-540.824,1099.779,1,1,1
Stock_4,28.0536,57.0512,0.134,8.027,25.229,50.459,70,-1.128,0.198,0.33,0.135,,,0,0.727,0.056,0.24,1,7.82,0.097,1281,51,0.024,0.125,0.842,0.057,0.642,0.253,1371,23,7,21,-90,-590.793,1198.579,1,1,1
Stock_5,31.1211,64.3728,0.161,9.664,50.144,100.289,115,-0.739,0.214,-2.068,0.194,,,0,1.016,0.05,0.288,1,8.127,0.266,936,17,0.126,0.079,1.718,0.063,1.293,0.358,987,10,6,29,-51,-595.322,1209.623,1,1,1
Stock_7,37.4115,60.623,0.234,14.032,46.546,93.092,141,-3.487,0.239,0.513,0.259,4.769,3.826,2,1.438,0.057,0.352,1,8.002,0.192,671,10,0.327,0.092,1.623,0.094,1.458,0.394,693,6,6,19,-22,-599.281,1218.356,1,1,1
